File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF779BIL	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR613FYP	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K9me3-human	DNA						2019-02-12	ENCODE		none	200-600	1	1_1, 1_2							/files/ENCFF539YXJ/, /files/ENCFF032TBR/, /files/ENCFF356LFX/	23713	ENCODE Processing Pipeline	b60f05f2d59d602378fae4b5e8277768		https://www.encodeproject.org/files/ENCFF779BIL/@@download/ENCFF779BIL.bed.gz				released	s3://encode-public/2020/09/23/e5854827-e545-447e-8c04-fc4018e3e144/ENCFF779BIL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/e5854827-e545-447e-8c04-fc4018e3e144/ENCFF779BIL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF805EFW	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR613FYP	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K9me3-human	DNA						2019-02-12	ENCODE		none	200-600	1	1_1, 1_2							/files/ENCFF779BIL/	156090	ENCODE Processing Pipeline	0236895a366eca9ceb063f25bde44a22		https://www.encodeproject.org/files/ENCFF805EFW/@@download/ENCFF805EFW.bigBed				released	s3://encode-public/2020/09/23/9b98c29f-116d-4f63-b24d-d02951709fad/ENCFF805EFW.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/9b98c29f-116d-4f63-b24d-d02951709fad/ENCFF805EFW.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF157YIA	bigWig	bigWig		signal p-value	GRCh38	ENCSR050LBS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2, 1_3, 1_4							/files/ENCFF660HBS/, /files/ENCFF597WMS/	2043971958	ENCODE Processing Pipeline	297604e125aedb61f2fcc76e6afb5614		https://www.encodeproject.org/files/ENCFF157YIA/@@download/ENCFF157YIA.bigWig				released	s3://encode-public/2020/09/22/4926fd87-8321-4721-adf7-8d8c086e4338/ENCFF157YIA.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/4926fd87-8321-4721-adf7-8d8c086e4338/ENCFF157YIA.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF901WEE	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR050LBS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2, 1_3, 1_4							/files/ENCFF356LFX/, /files/ENCFF660HBS/, /files/ENCFF597WMS/	215412	ENCODE Processing Pipeline	4c448f0545e9b4a13455c0934f8c5680		https://www.encodeproject.org/files/ENCFF901WEE/@@download/ENCFF901WEE.bed.gz				released	s3://encode-public/2020/09/22/0318aca6-4d86-4647-a944-8bf872110106/ENCFF901WEE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/0318aca6-4d86-4647-a944-8bf872110106/ENCFF901WEE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF652KTD	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR050LBS	Histone ChIP-seq	/human-donors/ENCDO451RUA/	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2, 1_3, 1_4							/files/ENCFF901WEE/	624522	ENCODE Processing Pipeline	355a564faafd9a40e2e6063fb36f80c2		https://www.encodeproject.org/files/ENCFF652KTD/@@download/ENCFF652KTD.bigBed				released	s3://encode-public/2020/09/22/a0568955-31f4-48ee-b5b6-90608ffbd826/ENCFF652KTD.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/22/a0568955-31f4-48ee-b5b6-90608ffbd826/ENCFF652KTD.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF433ZJK	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR272UNO	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001323	tibial nerve	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/ENCFF105UFI/, /files/GRCh38_EBV.chrom.sizes/	125922125	ENCODE Processing Pipeline	5ed202ee5cfceea3a1ff0ad227f979bc		https://www.encodeproject.org/files/ENCFF433ZJK/@@download/ENCFF433ZJK.bigWig	V29			released	s3://encode-public/2020/07/14/e49a513d-1a92-4375-9253-bdcdcd528de1/ENCFF433ZJK.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/e49a513d-1a92-4375-9253-bdcdcd528de1/ENCFF433ZJK.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF281UGH	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR272UNO	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001323	tibial nerve	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/ENCFF105UFI/, /files/GRCh38_EBV.chrom.sizes/	133601482	ENCODE Processing Pipeline	d1a793194c68f15969ca337c3682827d		https://www.encodeproject.org/files/ENCFF281UGH/@@download/ENCFF281UGH.bigWig	V29			released	s3://encode-public/2020/07/14/a08813fc-a534-436f-a06e-bf761d34160f/ENCFF281UGH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/a08813fc-a534-436f-a06e-bf761d34160f/ENCFF281UGH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF398VOV	tsv	tsv		gene quantifications	GRCh38	ENCSR272UNO	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0001323	tibial nerve	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1							/files/ENCFF285DRD/, /files/ENCFF601TVS/	10867746	ENCODE Processing Pipeline	75b24db0d2eb593b45db2bb293ec54d1		https://www.encodeproject.org/files/ENCFF398VOV/@@download/ENCFF398VOV.tsv	V29			released	s3://encode-public/2020/07/14/544e6e15-12be-4863-8186-ee4a4b678ecc/ENCFF398VOV.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/07/14/544e6e15-12be-4863-8186-ee4a4b678ecc/ENCFF398VOV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF483TUL	tsv	tsv		gene quantifications	GRCh38	ENCSR262TBN	small RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											RNA	rRNA				forward	2016-05-23	ENCODE		see document	<200	1	1_1							/files/ENCFF476IAU/, /files/ENCFF426MTM/	1484793	ENCODE Processing Pipeline	9b8b3f5380c02a9f1389a5e069878d7e		https://www.encodeproject.org/files/ENCFF483TUL/@@download/ENCFF483TUL.tsv	V24			released	s3://encode-public/2016/05/02/b4b66935-21c0-42f4-813c-e2ef43e5abc7/ENCFF483TUL.tsv	https://datasetencode.blob.core.windows.net/dataset/2016/05/02/b4b66935-21c0-42f4-813c-e2ef43e5abc7/ENCFF483TUL.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released			
ENCFF618VEB	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR262TBN	small RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											RNA	rRNA				forward	2016-05-23	ENCODE		see document	<200	1	1_1							/files/ENCFF514AYF/	1239123	ENCODE Processing Pipeline	c036f4d74ecc1bc8a7c554297b4ef7e0		https://www.encodeproject.org/files/ENCFF618VEB/@@download/ENCFF618VEB.bigWig	V24			released	s3://encode-public/2016/05/02/abf11701-45fd-48ad-8016-b5ca88a70bc6/ENCFF618VEB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/05/02/abf11701-45fd-48ad-8016-b5ca88a70bc6/ENCFF618VEB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released			
ENCFF272CSR	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR262TBN	small RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens											RNA	rRNA				forward	2016-05-23	ENCODE		see document	<200	1	1_1							/files/ENCFF514AYF/	1286732	ENCODE Processing Pipeline	29de857155ec32eb160457ddbbdc3a0c		https://www.encodeproject.org/files/ENCFF272CSR/@@download/ENCFF272CSR.bigWig	V24			released	s3://encode-public/2016/05/02/0040fab7-2a59-4595-b9c5-ce7c16380ba1/ENCFF272CSR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2016/05/02/0040fab7-2a59-4595-b9c5-ce7c16380ba1/ENCFF272CSR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38 V24	released			
ENCFF690LBT	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR066GBX	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										CTCF-human	DNA						2017-02-10	ENCODE			450-650	1	1_1							/files/ENCFF779BFW/	705911	ENCODE Processing Pipeline	ad2611e56ba3878ab64b147f956aa907		https://www.encodeproject.org/files/ENCFF690LBT/@@download/ENCFF690LBT.bigBed				released	s3://encode-public/2020/09/01/cc97dbfc-e403-4277-bd58-75d18d7a712f/ENCFF690LBT.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/cc97dbfc-e403-4277-bd58-75d18d7a712f/ENCFF690LBT.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	moderate library complexity, low read depth, antibody characterized with exemption, mild to moderate bottlenecking	severe bottlenecking	
ENCFF268BUP	bigWig	bigWig		signal p-value	GRCh38	ENCSR066GBX	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										CTCF-human	DNA						2017-02-10	ENCODE			450-650	1	1_1							/files/ENCFF732TAK/, /files/ENCFF287NNF/	1079179217	ENCODE Processing Pipeline	31b426a950cb9f711c1ddb08707a6ca7		https://www.encodeproject.org/files/ENCFF268BUP/@@download/ENCFF268BUP.bigWig				released	s3://encode-public/2020/09/01/9de7792d-f671-4902-a67f-4192d58a8287/ENCFF268BUP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/9de7792d-f671-4902-a67f-4192d58a8287/ENCFF268BUP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	moderate library complexity, low read depth, antibody characterized with exemption, mild to moderate bottlenecking	severe bottlenecking	
ENCFF779BFW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR066GBX	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0006631	right atrium auricular region	tissue	Homo sapiens										CTCF-human	DNA						2017-02-10	ENCODE			450-650	1	1_1							/files/ENCFF732TAK/, /files/ENCFF356LFX/, /files/ENCFF287NNF/	360470	ENCODE Processing Pipeline	58098d88634094172ebe94414e29aaa8		https://www.encodeproject.org/files/ENCFF779BFW/@@download/ENCFF779BFW.bed.gz				released	s3://encode-public/2020/09/01/3af6cb95-1e80-4a06-80b0-376f5d37f36b/ENCFF779BFW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/3af6cb95-1e80-4a06-80b0-376f5d37f36b/ENCFF779BFW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	moderate library complexity, low read depth, antibody characterized with exemption, mild to moderate bottlenecking	severe bottlenecking	
ENCFF232OVE	bigWig	bigWig		signal p-value	GRCh38	ENCSR836VZX	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										H3K36me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF981ZRM/, /files/ENCFF783ZFK/	1334321673	ENCODE Processing Pipeline	f6b8bb8e6aadb5421915693845fe1d31		https://www.encodeproject.org/files/ENCFF232OVE/@@download/ENCFF232OVE.bigWig				released	s3://encode-public/2020/09/23/afe4fd04-b6c2-44f1-b73a-42c5e75db8ef/ENCFF232OVE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/afe4fd04-b6c2-44f1-b73a-42c5e75db8ef/ENCFF232OVE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF804VWO	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR836VZX	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										H3K36me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF981ZRM/, /files/ENCFF783ZFK/	2363284	ENCODE Processing Pipeline	f86dd476968b4e12f12880895f1b2546		https://www.encodeproject.org/files/ENCFF804VWO/@@download/ENCFF804VWO.bed.gz				released	s3://encode-public/2020/09/23/a01b5040-7803-41ff-a88f-08b55f0f7f83/ENCFF804VWO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/a01b5040-7803-41ff-a88f-08b55f0f7f83/ENCFF804VWO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF779ERN	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR836VZX	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										H3K36me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF804VWO/	4148771	ENCODE Processing Pipeline	db7613c5dd7d7025ca030a81eacf5e8c		https://www.encodeproject.org/files/ENCFF779ERN/@@download/ENCFF779ERN.bigBed				released	s3://encode-public/2020/09/23/725173db-3b96-4f05-a856-ab1de84b8b41/ENCFF779ERN.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/725173db-3b96-4f05-a856-ab1de84b8b41/ENCFF779ERN.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF129AKD	bigWig	bigWig		signal p-value	GRCh38	ENCSR035ONO	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K4me1-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF203NGO/, /files/ENCFF403FRJ/, /files/ENCFF913QUI/	1685086135	ENCODE Processing Pipeline	8c5420eebefb93ccfb427bc17440f4b1		https://www.encodeproject.org/files/ENCFF129AKD/@@download/ENCFF129AKD.bigWig				released	s3://encode-public/2020/09/24/47eb984e-9d98-4214-b18e-fbd3a424779e/ENCFF129AKD.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/47eb984e-9d98-4214-b18e-fbd3a424779e/ENCFF129AKD.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF684GSJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR035ONO	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K4me1-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF203NGO/, /files/ENCFF356LFX/, /files/ENCFF403FRJ/, /files/ENCFF913QUI/	461997	ENCODE Processing Pipeline	6cc9977dd41525235f80e77684a24a6b		https://www.encodeproject.org/files/ENCFF684GSJ/@@download/ENCFF684GSJ.bed.gz				released	s3://encode-public/2020/09/24/1d7b3031-6fd3-4d1b-b340-7e65583a6d20/ENCFF684GSJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/1d7b3031-6fd3-4d1b-b340-7e65583a6d20/ENCFF684GSJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF135SDL	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR035ONO	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0000995	uterus	tissue	Homo sapiens										H3K4me1-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF684GSJ/	1081284	ENCODE Processing Pipeline	aa4577f5a0d690aef9eb115de5ed91d0		https://www.encodeproject.org/files/ENCFF135SDL/@@download/ENCFF135SDL.bigBed				released	s3://encode-public/2020/09/24/29006d89-b824-4171-a9ff-b9ea56a9a4eb/ENCFF135SDL.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/24/29006d89-b824-4171-a9ff-b9ea56a9a4eb/ENCFF135SDL.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF869SNH	bigWig	bigWig		signal p-value	GRCh38	ENCSR105URN	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1, 2	1_1, 1_2, 2_1, 2_2							/files/ENCFF681CWS/, /files/ENCFF925UAT/, /files/ENCFF207KUE/, /files/ENCFF310CQJ/	1964338556	ENCODE Processing Pipeline	48582581e0905befe1b1865fef14d793		https://www.encodeproject.org/files/ENCFF869SNH/@@download/ENCFF869SNH.bigWig				released	s3://encode-public/2020/08/14/e812fa47-f52d-4d24-8b2c-97d370b9edf2/ENCFF869SNH.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/08/14/e812fa47-f52d-4d24-8b2c-97d370b9edf2/ENCFF869SNH.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms		
ENCFF715RKR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR105URN	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1, 2	1_1, 1_2, 2_1, 2_2							/files/ENCFF925UAT/, /files/ENCFF207KUE/, /files/ENCFF310CQJ/, /files/ENCFF681CWS/, /files/ENCFF356LFX/	2786798	ENCODE Processing Pipeline	bb0576649367e75be99e7eecda578967		https://www.encodeproject.org/files/ENCFF715RKR/@@download/ENCFF715RKR.bed.gz				released	s3://encode-public/2020/08/14/c37580c1-0bbe-4734-b047-fdfbd2ca2ac0/ENCFF715RKR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/08/14/c37580c1-0bbe-4734-b047-fdfbd2ca2ac0/ENCFF715RKR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms		
ENCFF880DRV	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR105URN	Histone ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1, 2	1_1, 1_2, 2_1, 2_2							/files/ENCFF715RKR/	5918511	ENCODE Processing Pipeline	8d734a83910027c41e01707566403830		https://www.encodeproject.org/files/ENCFF880DRV/@@download/ENCFF880DRV.bigBed				released	s3://encode-public/2020/08/14/45c44703-cda9-4e75-acfb-80bf074768f5/ENCFF880DRV.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/08/14/45c44703-cda9-4e75-acfb-80bf074768f5/ENCFF880DRV.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms		
ENCFF425WPG	bigWig	bigWig		signal p-value	GRCh38	ENCSR965BLU	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF500NZW/, /files/ENCFF188HDA/	1081706517	ENCODE Processing Pipeline	1f61ad4b0c13b84f5ed44ab762e706fd		https://www.encodeproject.org/files/ENCFF425WPG/@@download/ENCFF425WPG.bigWig				released	s3://encode-public/2020/09/23/a76fa7a4-3dbb-4b19-a524-01cd36366ba8/ENCFF425WPG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/a76fa7a4-3dbb-4b19-a524-01cd36366ba8/ENCFF425WPG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF244DZD	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR965BLU	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF500NZW/, /files/ENCFF188HDA/, /files/ENCFF356LFX/	1625962	ENCODE Processing Pipeline	32fb6276eac2bf339f77ad670ac78054		https://www.encodeproject.org/files/ENCFF244DZD/@@download/ENCFF244DZD.bed.gz				released	s3://encode-public/2020/09/23/741a0338-a6cb-4d93-84ad-fa05995978c6/ENCFF244DZD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/741a0338-a6cb-4d93-84ad-fa05995978c6/ENCFF244DZD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF879ZGU	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR965BLU	Histone ChIP-seq	/human-donors/ENCDO845WKR/	UBERON:0004550	gastroesophageal sphincter	tissue	Homo sapiens										H3K27me3-human	DNA						2019-09-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF244DZD/	3234464	ENCODE Processing Pipeline	2118b5f694d5453da3349eb006cce1fa		https://www.encodeproject.org/files/ENCFF879ZGU/@@download/ENCFF879ZGU.bigBed				released	s3://encode-public/2020/09/23/91146184-108e-44d6-aaf2-c361e53cd1b2/ENCFF879ZGU.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/91146184-108e-44d6-aaf2-c361e53cd1b2/ENCFF879ZGU.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF264CBS	bigWig	bigWig		signal p-value	GRCh38	ENCSR074SFL	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										CTCF-human	DNA						2017-03-20	ENCODE			450-650	1	1_1							/files/ENCFF170CDW/, /files/ENCFF514ZGN/	1054043959	ENCODE Processing Pipeline	8a04266a57330de87a70c1d845f837b7		https://www.encodeproject.org/files/ENCFF264CBS/@@download/ENCFF264CBS.bigWig				released	s3://encode-public/2020/09/01/6c853194-cc8c-4e89-97f9-46c7c64297f3/ENCFF264CBS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/01/6c853194-cc8c-4e89-97f9-46c7c64297f3/ENCFF264CBS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	moderate library complexity, low read depth, antibody characterized with exemption, mild to moderate bottlenecking		
